species,order,superfamily,family,subfamily,tribe,genus,subgenus
Halictus tibialis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus togoensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus transbaikalensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus tridivisus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus tripartitus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus tsingtouensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus tuberculatus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus tumulorum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus turanicus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus turkmenorum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus vansoni,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus varentzowi,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus verticalis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus vestitus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus vicinus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus virgatellus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus wjernicus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus wollmanni,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus xanthoprymnus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus yunnanicus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Lasioglossum abanci,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum aberrans,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum abietum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum ablenum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum abrophilum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum absimile,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum absurdiceps,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum abundum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum aburiellum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum aburiense,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum acaciae,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum academicum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum acanthostomum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum acanthum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum acarophilum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum accentum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum acephaloides,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum acephalum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum acherontion,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum achilleae,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum achrostum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum actinosum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum actuarium,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum acuiferum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum acuminatum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum adabaschum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum adaliae,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum adelaidae,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum adiazetum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum admirandum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum adonidiae,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum adriani,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum adustum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum advertum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum aegyptiellum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum aeneiventre,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum aeneum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum aequatum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum aeratum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum aethiopicum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum aethiops,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum affine,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum agelastum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum aglyphum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum akroundicum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum alacarinatum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum alachuense,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum alaicum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum alanum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum albescens,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum albipenne,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum albipes,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum albitarsatum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum albitarse,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum albitarsoides,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum albobarbatum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum albocinctum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum albohirtum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum albopilosum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum albostictum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum albovirens,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum albuquerquense,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum alectore,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum alenicum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum alexanderi,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum alexandrinum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum algirum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum alievi,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum alinense,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum aliud,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum allodalum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum allonotum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum alluaudi,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum alphenum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum alpigenum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum alpinum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum alternatum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum altichum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum altissimum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum amamiense,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum amboquestrum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum ameliae,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum amicum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum amitinum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum amnestum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum amplexum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum amurense,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum andrewsi,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum anellum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum anforticornum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum angaricum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum anguliceps,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum anguligulare,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum angusticaudum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum angusticeps,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum angustipes,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum angustissimum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum angustius,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum angustulum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum anhybodinum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum anhypops,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum ankaratrensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum annexum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum annulipes,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum anomalipenne,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum anomalum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum anomalum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum anthrax,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum antiochense,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum apertum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum apocyni,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum apopkense,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum apostoli,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum appositum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum apricarium,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum aprilinum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum apristum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum aquilae,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum aquilonium,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum arabs,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum aratum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum araxanum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum arcanum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum arciferum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum arctifrons,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum arctoum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum arctous,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum arenicola,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum areolatum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum argaeum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum argemonis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum argopilatum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum argutum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum ariadne,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum aricense,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum arizonense,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum articulare,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum aruwimiense,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum asaphes,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum asellum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum ashabadiense,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum aspasia,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum asperithorax,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum aspilurum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum aspratulum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum asteria,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum asteris,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum astutum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum atasum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum athabascense,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum athrix,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum atlanticum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum atopophlebum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum atopterum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum atrazureum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum atricrum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum atripygum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum atriventre,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum atroglaucum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum atronitens,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum atrorufescens,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum atrum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum atschinense,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum audasi,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum aulacophorum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum aurantiacum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum auratum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum aureimontanum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum aureolum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum aureopilatum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum aureotarse,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum aurigrum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum aurora,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum australe,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum autranellum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum avalonense,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum babakanense,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum baigakumense,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum bajaense,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum bakeri,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum balboae,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum balearicus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum baleicum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum banahaone,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum barbatum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum barbertonicum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum bardum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum barretti,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum baruense,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum basilanum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum basilautum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum basilicum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum bassanum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum bataviae,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum baudini,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum bavaricum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum behri,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum beirense,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum belliatum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum bellulum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum benignum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum bernardinense,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum beskei,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum betomarium,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum bhutanicum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum bianone,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum bibrochum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum bicallosum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum biceps,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum biciliatum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum bicingulatum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum bicolor,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum bidentatulum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum bidentatum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum bimaculatum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum birkmanni,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum bischoffi,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum biseptum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum bivarum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum blackburni,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum blakistoni,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum blandulum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum blighi,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum bluethgeni,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum boreale,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum botanicorum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum bouyssoui,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum bowkeri,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum brachycephalum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum brachyplectum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum bradleyi,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum brassicae,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum brazieri,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum bredoi,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum breedi,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum bremerense,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum brevibasis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum brevicorne,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum brevicornutum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum breviventre,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum brevizona,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum bribiense,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum bribiensiforme,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum brisbanense,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum briseis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum brochum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum bruesi,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum bruneri,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
Lasioglossum bruneriellum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Lasioglossum,
