species,order,superfamily,family,subfamily,tribe,genus,subgenus
Rhathymus bicolor,Hymenoptera,Apoidea,Apidae,Apinae,Rhathymini,Rhathymus,
Rhathymus concolor,Hymenoptera,Apoidea,Apidae,Apinae,Rhathymini,Rhathymus,
Rhathymus cristatus,Hymenoptera,Apoidea,Apidae,Apinae,Rhathymini,Rhathymus,
Rhathymus fulvus,Hymenoptera,Apoidea,Apidae,Apinae,Rhathymini,Rhathymus,
Rhathymus insignis,Hymenoptera,Apoidea,Apidae,Apinae,Rhathymini,Rhathymus,
Rhathymus michaelis,Hymenoptera,Apoidea,Apidae,Apinae,Rhathymini,Rhathymus,
Rhathymus nigripes,Hymenoptera,Apoidea,Apidae,Apinae,Rhathymini,Rhathymus,
Rhathymus paraguayensis,Hymenoptera,Apoidea,Apidae,Apinae,Rhathymini,Rhathymus,
Rhathymus quadriplagiatus,Hymenoptera,Apoidea,Apidae,Apinae,Rhathymini,Rhathymus,
Rhathymus rufescens,Hymenoptera,Apoidea,Apidae,Apinae,Rhathymini,Rhathymus,
Rhathymus scoliaeformis,Hymenoptera,Apoidea,Apidae,Apinae,Rhathymini,Rhathymus,
Rhathymus trinitatis,Hymenoptera,Apoidea,Apidae,Apinae,Rhathymini,Rhathymus,
Rhathymus unicolor,Hymenoptera,Apoidea,Apidae,Apinae,Rhathymini,Rhathymus,
Rhathymus versicolor,Hymenoptera,Apoidea,Apidae,Apinae,Rhathymini,Rhathymus,
Rhathymus vespiformis,Hymenoptera,Apoidea,Apidae,Apinae,Rhathymini,Rhathymus,
Arhysoceble dichroopoda,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Arhysoceble,
Arhysoceble huberi,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Arhysoceble,
Arhysoceble picta,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Arhysoceble,
Caenonomada bruneri,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Caenonomada,
Caenonomada labrata,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Caenonomada,
Caenonomada unicalcarata,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Caenonomada,
Chalepogenus bicellularis,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Chalepogenus,
Chalepogenus caeruleus,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Chalepogenus,
Chalepogenus calceolariae,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Chalepogenus,
Chalepogenus clypeolatus,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Chalepogenus,
Chalepogenus cocuccii,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Chalepogenus,
Chalepogenus crassifasciatus,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Chalepogenus,
Chalepogenus goeldianus,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Chalepogenus,
Chalepogenus herbsti,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Chalepogenus,
Chalepogenus luciane,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Chalepogenus,
Chalepogenus muelleri,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Chalepogenus,
Chalepogenus neffi,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Chalepogenus,
Chalepogenus nigripes,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Chalepogenus,
Chalepogenus parvus,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Chalepogenus,
Chalepogenus perimelaena,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Chalepogenus,
Chalepogenus rasmusseni,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Chalepogenus,
Chalepogenus roitmani,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Chalepogenus,
Chalepogenus rozeni,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Chalepogenus,
Chalepogenus rufipes,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Chalepogenus,
Chalepogenus subcaeruleus,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Chalepogenus,
Chalepogenus unicolor,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Chalepogenus,
Chalepogenus vogeli,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Chalepogenus,
Lanthanomelissa betinae,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Lanthanomelissa,
Lanthanomelissa clementis,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Lanthanomelissa,
Lanthanomelissa discrepans,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Lanthanomelissa,
Lanthanomelissa magaliae,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Lanthanomelissa,
Lanthanomelissa pampicola,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Lanthanomelissa,
Monoeca brasiliensis,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Monoeca,
Monoeca haemorrhoidalis,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Monoeca,
Monoeca lanei,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Monoeca,
Monoeca mexicana,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Monoeca,
Monoeca pluricincta,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Monoeca,
Monoeca pyropyga,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Monoeca,
Monoeca schrottkyi,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Monoeca,
Monoeca xanthopyga,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Monoeca,
Paratetrapedia acuta,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Paratetrapedia,
Paratetrapedia acuticollis,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Paratetrapedia,
Paratetrapedia albilabris,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Paratetrapedia,
Paratetrapedia albipes,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Paratetrapedia,
Paratetrapedia albitarsis,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Paratetrapedia,
Paratetrapedia apicalis,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Paratetrapedia,
Paratetrapedia arcuatilis,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Paratetrapedia,
Paratetrapedia bicolor,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Paratetrapedia,
Paratetrapedia buchwaldi,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Paratetrapedia,
Paratetrapedia calcarata,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Paratetrapedia,
Paratetrapedia connexa,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Paratetrapedia,
Paratetrapedia duckei,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Paratetrapedia,
Paratetrapedia fervida,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Paratetrapedia,
Paratetrapedia flava,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Paratetrapedia,
Paratetrapedia flavipennis,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Paratetrapedia,
Paratetrapedia flavopicta,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Paratetrapedia,
Paratetrapedia globulosa,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Paratetrapedia,
Paratetrapedia haeckeli,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Paratetrapedia,
Paratetrapedia iheringii,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Paratetrapedia,
Paratetrapedia klugi,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Paratetrapedia,
Paratetrapedia larocai,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Paratetrapedia,
Paratetrapedia leucostoma,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Paratetrapedia,
Paratetrapedia lineata,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Paratetrapedia,
Paratetrapedia lugubris,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Paratetrapedia,
Paratetrapedia moesta,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Paratetrapedia,
Paratetrapedia morricola,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Paratetrapedia,
Paratetrapedia nigriceps,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Paratetrapedia,
Paratetrapedia nigripes,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Paratetrapedia,
Paratetrapedia nigrispinis,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Paratetrapedia,
Paratetrapedia ochronota,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Paratetrapedia,
Paratetrapedia pallidipennis,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Paratetrapedia,
Paratetrapedia punctifrons,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Paratetrapedia,
Paratetrapedia pygmaea,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Paratetrapedia,
Paratetrapedia romani,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Paratetrapedia,
Paratetrapedia seabrai,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Paratetrapedia,
Paratetrapedia swainsonae,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Paratetrapedia,
Paratetrapedia testacea,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Paratetrapedia,
Paratetrapedia tristriata,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Paratetrapedia,
Paratetrapedia volatilis,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Paratetrapedia,
Paratetrapedia xanthaspis,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Paratetrapedia,
Paratetrapedia xanthina,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Paratetrapedia,
Tapinotaspis chalybaea,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Tapinotaspis,
Tapinotaspis latitarsis,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Tapinotaspis,
Tapinotaspis nordestina,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Tapinotaspis,
Tapinotaspis ogloblini,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Tapinotaspis,
Tapinotaspoides nigerrima,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Tapinotaspoides,
Tapinotaspoides rufescens,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Tapinotaspoides,
Tapinotaspoides serraticornis,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Tapinotaspoides,
Tapinotaspoides tucumana,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Tapinotaspoides,
Trigonopedia ferruginea,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Trigonopedia,
Trigonopedia glaberrima,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Trigonopedia,
Trigonopedia laevifrons,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Trigonopedia,
Trigonopedia michaelis,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Trigonopedia,
Trigonopedia nigrifacies,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Trigonopedia,
Trigonopedia oligotricha,Hymenoptera,Apoidea,Apidae,Apinae,Tapinotaspidini,Trigonopedia,
Coelioxoides exulans,Hymenoptera,Apoidea,Apidae,Apinae,Tetrapediini,Coelioxoides,
Coelioxoides punctipennis,Hymenoptera,Apoidea,Apidae,Apinae,Tetrapediini,Coelioxoides,
Coelioxoides waltheriae,Hymenoptera,Apoidea,Apidae,Apinae,Tetrapediini,Coelioxoides,
Tetrapedia albodecorata,Hymenoptera,Apoidea,Apidae,Apinae,Tetrapediini,Tetrapedia,
Tetrapedia alfkeni,Hymenoptera,Apoidea,Apidae,Apinae,Tetrapediini,Tetrapedia,
Tetrapedia amplitarsis,Hymenoptera,Apoidea,Apidae,Apinae,Tetrapediini,Tetrapedia,
Tetrapedia atripes,Hymenoptera,Apoidea,Apidae,Apinae,Tetrapediini,Tetrapedia,
Tetrapedia basalis,Hymenoptera,Apoidea,Apidae,Apinae,Tetrapediini,Tetrapedia,
Tetrapedia bipartita,Hymenoptera,Apoidea,Apidae,Apinae,Tetrapediini,Tetrapedia,
Tetrapedia clypeata,Hymenoptera,Apoidea,Apidae,Apinae,Tetrapediini,Tetrapedia,
Tetrapedia curvitarsis,Hymenoptera,Apoidea,Apidae,Apinae,Tetrapediini,Tetrapedia,
Tetrapedia diversipes,Hymenoptera,Apoidea,Apidae,Apinae,Tetrapediini,Tetrapedia,
Tetrapedia fuliginosa,Hymenoptera,Apoidea,Apidae,Apinae,Tetrapediini,Tetrapedia,
Tetrapedia garofaloi,Hymenoptera,Apoidea,Apidae,Apinae,Tetrapediini,Tetrapedia,
Tetrapedia helvola,Hymenoptera,Apoidea,Apidae,Apinae,Tetrapediini,Tetrapedia,
Tetrapedia hemileuca,Hymenoptera,Apoidea,Apidae,Apinae,Tetrapediini,Tetrapedia,
Tetrapedia hypoleuca,Hymenoptera,Apoidea,Apidae,Apinae,Tetrapediini,Tetrapedia,
Tetrapedia imitatrix,Hymenoptera,Apoidea,Apidae,Apinae,Tetrapediini,Tetrapedia,
Tetrapedia longipes,Hymenoptera,Apoidea,Apidae,Apinae,Tetrapediini,Tetrapedia,
Tetrapedia maura,Hymenoptera,Apoidea,Apidae,Apinae,Tetrapediini,Tetrapedia,
Tetrapedia melampoda,Hymenoptera,Apoidea,Apidae,Apinae,Tetrapediini,Tetrapedia,
Tetrapedia nigropilosa,Hymenoptera,Apoidea,Apidae,Apinae,Tetrapediini,Tetrapedia,
Tetrapedia ornata,Hymenoptera,Apoidea,Apidae,Apinae,Tetrapediini,Tetrapedia,
Tetrapedia peckoltii,Hymenoptera,Apoidea,Apidae,Apinae,Tetrapediini,Tetrapedia,
Tetrapedia pulchella,Hymenoptera,Apoidea,Apidae,Apinae,Tetrapediini,Tetrapedia,
Tetrapedia pyramidalis,Hymenoptera,Apoidea,Apidae,Apinae,Tetrapediini,Tetrapedia,
Tetrapedia rugulosa,Hymenoptera,Apoidea,Apidae,Apinae,Tetrapediini,Tetrapedia,
Tetrapedia spanosticta,Hymenoptera,Apoidea,Apidae,Apinae,Tetrapediini,Tetrapedia,
Tetrapedia xanthorrhina,Hymenoptera,Apoidea,Apidae,Apinae,Tetrapediini,Tetrapedia,
Pasites atratulus,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Pasites,
Pasites gabonensis,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Pasites,
Pasites rotundiceps,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Pasites,
Pasites tropica,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Pasites,
Ammobates ancylae,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Ammobates,
Ammobates armeniacus,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Ammobates,
Ammobates assimilis,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Ammobates,
Ammobates atrorufus,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Ammobates,
Ammobates aurantiacus,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Ammobates,
Ammobates auster,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Ammobates,
Ammobates baueri,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Ammobates,
Ammobates biastoides,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Ammobates,
Ammobates buteus,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Ammobates,
Ammobates chinospilus,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Ammobates,
Ammobates cockerelli,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Ammobates,
Ammobates depressus,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Ammobates,
Ammobates dubius,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Ammobates,
Ammobates dusmeti,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Ammobates,
Ammobates handlirschi,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Ammobates,
Ammobates hipponensis,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Ammobates,
Ammobates iranicus,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Ammobates,
Ammobates latitarsis,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Ammobates,
Ammobates lativalvis,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Ammobates,
Ammobates lebedevi,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Ammobates,
Ammobates mavromoustakisi,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Ammobates,
Ammobates minor,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Ammobates,
Ammobates minutissimus,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Ammobates,
Ammobates monticolus,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Ammobates,
Ammobates muticus,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Ammobates,
Ammobates mutinensis,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Ammobates,
Ammobates nigrinus,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Ammobates,
Ammobates niveatus,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Ammobates,
Ammobates obscuratus,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Ammobates,
Ammobates opacus,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Ammobates,
Ammobates oraniensis,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Ammobates,
Ammobates oxianus,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Ammobates,
Ammobates persicus,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Ammobates,
Ammobates punctatus,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Ammobates,
Ammobates robustus,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Ammobates,
Ammobates roseus,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Ammobates,
Ammobates rostratus,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Ammobates,
Ammobates rufiventris,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Ammobates,
Ammobates sanguineus,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Ammobates,
Ammobates semitorquatus,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Ammobates,
Ammobates similis,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Ammobates,
Ammobates solitarius,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Ammobates,
Ammobates syriacus,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Ammobates,
Ammobates teheranicus,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Ammobates,
Ammobates turanicus,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Ammobates,
Ammobates verhoeffi,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Ammobates,
Ammobates vinctus,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Ammobates,
Chiasmognathus aegyptiacus,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Chiasmognathus,
Chiasmognathus gussakovskii,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Chiasmognathus,
Chiasmognathus orientanus,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Chiasmognathus,
Chiasmognathus pashupati,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Chiasmognathus,
Melanempis atra,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Melanempis,
Melanempis eremnochlora,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Melanempis,
Melanempis fulva,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Melanempis,
Melanempis scoliiformis,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Melanempis,
Melanempis seyrigi,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Melanempis,
Oreopasites albinota,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Oreopasites,
Oreopasites arizonica,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Oreopasites,
Oreopasites barbarae,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Oreopasites,
Oreopasites collegarum,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Oreopasites,
Oreopasites euphorbiae,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Oreopasites,
Oreopasites favreauae,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Oreopasites,
Oreopasites hurdi,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Oreopasites,
Oreopasites linsleyi,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Oreopasites,
Oreopasites powelli,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Oreopasites,
Oreopasites scituli,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Oreopasites,
Oreopasites vanduzeei,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Oreopasites,
Parammobatodes indicus,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Parammobatodes,
Parammobatodes maroccanus,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Parammobatodes,
Parammobatodes minutus,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Parammobatodes,
Parammobatodes nuristanus,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Parammobatodes,
Parammobatodes rozeni,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Parammobatodes,
Pasites appletoni,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Pasites,
Pasites barkeri,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Pasites,
Pasites bicolor,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Pasites,
Pasites braunsi,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Pasites,
Pasites carnifex,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Pasites,
Pasites curiosus,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Pasites,
Pasites dichrous,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Pasites,
Pasites dimidiata,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Pasites,
Pasites esakii,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Pasites,
Pasites friesei,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Pasites,
Pasites gnomus,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Pasites,
Pasites histrio,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Pasites,
Pasites humectus,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Pasites,
Pasites jenseni,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Pasites,
Pasites jonesi,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Pasites,
Pasites maculatus,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Pasites,
Pasites namibiensis,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Pasites,
Pasites nilssoni,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Pasites,
Pasites paulyi,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Pasites,
Pasites rufipes,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Pasites,
Pasites somalicus,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Pasites,
Pasites tegularis,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Pasites,
Sphecodopsis aculeata,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Sphecodopsis,
Sphecodopsis argyrura,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Sphecodopsis,
Sphecodopsis capensis,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Sphecodopsis,
Sphecodopsis capicola,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Sphecodopsis,
Sphecodopsis carolinae,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Sphecodopsis,
Sphecodopsis fumipennis,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Sphecodopsis,
Sphecodopsis kuhlmanni,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Sphecodopsis,
Sphecodopsis longipygidium,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Sphecodopsis,
Sphecodopsis minutissima,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Sphecodopsis,
Sphecodopsis namaquensis,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Sphecodopsis,
Sphecodopsis papilla,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Sphecodopsis,
Sphecodopsis semirufa,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Sphecodopsis,
Sphecodopsis vespericena,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Sphecodopsis,
Sphecodopsis villosa,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Sphecodopsis,
Spinopasites spinotus,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatini,Spinopasites,
Aethammobates prionogaster,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatoidini,Aethammobates,
Ammobatoides abdominalis,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatoidini,Ammobatoides,
Ammobatoides luctuosus,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatoidini,Ammobatoides,
Ammobatoides okalii,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatoidini,Ammobatoides,
Ammobatoides rubescens,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatoidini,Ammobatoides,
Ammobatoides schachti,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatoidini,Ammobatoides,
Ammobatoides scriptus,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatoidini,Ammobatoides,
Holcopasites apacheorum,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatoidini,Holcopasites,
Holcopasites arizonicus,Hymenoptera,Apoidea,Apidae,Nomadinae,Ammobatoidini,Holcopasites,
