species,order,superfamily,family,subfamily,tribe,genus,subgenus
Diadasia megamorpha,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Diadasia,
Diadasia mendozana,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Diadasia,
Diadasia mexicana,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Diadasia,
Diadasia nigrifrons,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Diadasia,
Diadasia nitidifrons,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Diadasia,
Diadasia ochracea,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Diadasia,
Diadasia olivacea,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Diadasia,
Diadasia opuntiae,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Diadasia,
Diadasia palmarum,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Diadasia,
Diadasia patagonica,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Diadasia,
Diadasia pereyrae,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Diadasia,
Diadasia piercei,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Diadasia,
Diadasia rinconis,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Diadasia,
Diadasia ruficruris,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Diadasia,
Diadasia sphaeralcearum,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Diadasia,
Diadasia toluca,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Diadasia,
Diadasia tropicalis,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Diadasia,
Diadasia tuberculifrons,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Diadasia,
Diadasia vallicola,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Diadasia,
Diadasia willineri,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Diadasia,
Diadasina callura,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Diadasina,
Diadasina distincta,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Diadasina,
Diadasina humilis,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Diadasina,
Diadasina minuta,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Diadasina,
Diadasina monticola,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Diadasina,
Diadasina nigra,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Diadasina,
Diadasina paraensis,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Diadasina,
Diadasina parahybensis,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Diadasina,
Diadasina riparia,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Diadasina,
Diadasina separata,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Diadasina,
Diadasina singularis,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Diadasina,
Diadasina specularis,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Diadasina,
Diadasina tarijensis,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Diadasina,
Diadasina tucumana,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Diadasina,
Meliphilopsis melanandra,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Meliphilopsis,
Meliphilopsis ochrandra,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Meliphilopsis,
Melitoma ameghinoi,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Melitoma,
Melitoma grisella,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Melitoma,
Melitoma ipomoearum,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Melitoma,
Melitoma marginella,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Melitoma,
Melitoma nudicauda,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Melitoma,
Melitoma nudipes,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Melitoma,
Melitoma osmioides,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Melitoma,
Melitoma segmentaria,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Melitoma,
Melitoma strenua,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Melitoma,
Melitoma taurea,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Melitoma,
Melitomella grisescens,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Melitomella,
Melitomella murihirta,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Melitomella,
Melitomella schwarzi,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Melitomella,
Ptilothrix albidohirta,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Ptilothrix,
Ptilothrix bombiformis,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Ptilothrix,
Ptilothrix chacoensis,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Ptilothrix,
Ptilothrix concolor,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Ptilothrix,
Ptilothrix corrientium,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Ptilothrix,
Ptilothrix fructifera,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Ptilothrix,
Ptilothrix fuliginosa,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Ptilothrix,
Ptilothrix heterochroa,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Ptilothrix,
Ptilothrix lynchii,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Ptilothrix,
Ptilothrix nemoralis,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Ptilothrix,
Ptilothrix nigerrima,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Ptilothrix,
Ptilothrix plumata,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Ptilothrix,
Ptilothrix relata,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Ptilothrix,
Ptilothrix scalaris,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Ptilothrix,
Ptilothrix sumichrasti,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Ptilothrix,
Ptilothrix tricolor,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Ptilothrix,
Ptilothrix vulpihirta,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Ptilothrix,
Toromelissa nemaglossa,Hymenoptera,Apoidea,Apidae,Apinae,Emphorini,Toromelissa,
Acanthopus excellens,Hymenoptera,Apoidea,Apidae,Apinae,Ericrocidini,Acanthopus,
Acanthopus palmatus,Hymenoptera,Apoidea,Apidae,Apinae,Ericrocidini,Acanthopus,
Aglaomelissa duckei,Hymenoptera,Apoidea,Apidae,Apinae,Ericrocidini,Aglaomelissa,
Ctenioschelus chalcodes,Hymenoptera,Apoidea,Apidae,Apinae,Ericrocidini,Ctenioschelus,
Ctenioschelus goryi,Hymenoptera,Apoidea,Apidae,Apinae,Ericrocidini,Ctenioschelus,
Epiclopus gayi,Hymenoptera,Apoidea,Apidae,Apinae,Ericrocidini,Epiclopus,
Epiclopus lendlianus,Hymenoptera,Apoidea,Apidae,Apinae,Ericrocidini,Epiclopus,
Epiclopus wagenknechti,Hymenoptera,Apoidea,Apidae,Apinae,Ericrocidini,Epiclopus,
Ericrocis lata,Hymenoptera,Apoidea,Apidae,Apinae,Ericrocidini,Ericrocis,
Ericrocis pintada,Hymenoptera,Apoidea,Apidae,Apinae,Ericrocidini,Ericrocis,
Hopliphora commata,Hymenoptera,Apoidea,Apidae,Apinae,Ericrocidini,Hopliphora,
Hopliphora diabolica,Hymenoptera,Apoidea,Apidae,Apinae,Ericrocidini,Hopliphora,
Hopliphora funereus,Hymenoptera,Apoidea,Apidae,Apinae,Ericrocidini,Hopliphora,
Hopliphora magnifica,Hymenoptera,Apoidea,Apidae,Apinae,Ericrocidini,Hopliphora,
Hopliphora superba,Hymenoptera,Apoidea,Apidae,Apinae,Ericrocidini,Hopliphora,
Hopliphora velutina,Hymenoptera,Apoidea,Apidae,Apinae,Ericrocidini,Hopliphora,
Mesocheira bicolor,Hymenoptera,Apoidea,Apidae,Apinae,Ericrocidini,Mesocheira,
Mesonychium andinum,Hymenoptera,Apoidea,Apidae,Apinae,Ericrocidini,Mesonychium,
Mesonychium asteria,Hymenoptera,Apoidea,Apidae,Apinae,Ericrocidini,Mesonychium,
Mesonychium coerulescens,Hymenoptera,Apoidea,Apidae,Apinae,Ericrocidini,Mesonychium,
Mesonychium garleppi,Hymenoptera,Apoidea,Apidae,Apinae,Ericrocidini,Mesonychium,
Mesonychium jenseni,Hymenoptera,Apoidea,Apidae,Apinae,Ericrocidini,Mesonychium,
Mesonychium littoreum,Hymenoptera,Apoidea,Apidae,Apinae,Ericrocidini,Mesonychium,
Mesonychium violaceum,Hymenoptera,Apoidea,Apidae,Apinae,Ericrocidini,Mesonychium,
Mesoplia alboguttata,Hymenoptera,Apoidea,Apidae,Apinae,Ericrocidini,Mesoplia,
Mesoplia azurea,Hymenoptera,Apoidea,Apidae,Apinae,Ericrocidini,Mesoplia,
Mesoplia bifrons,Hymenoptera,Apoidea,Apidae,Apinae,Ericrocidini,Mesoplia,
Mesoplia chalybaea,Hymenoptera,Apoidea,Apidae,Apinae,Ericrocidini,Mesoplia,
Mesoplia decorata,Hymenoptera,Apoidea,Apidae,Apinae,Ericrocidini,Mesoplia,
Mesoplia dugesi,Hymenoptera,Apoidea,Apidae,Apinae,Ericrocidini,Mesoplia,
Mesoplia friesei,Hymenoptera,Apoidea,Apidae,Apinae,Ericrocidini,Mesoplia,
Mesoplia guatemalensis,Hymenoptera,Apoidea,Apidae,Apinae,Ericrocidini,Mesoplia,
Mesoplia guedesi,Hymenoptera,Apoidea,Apidae,Apinae,Ericrocidini,Mesoplia,
Mesoplia imperatrix,Hymenoptera,Apoidea,Apidae,Apinae,Ericrocidini,Mesoplia,
Mesoplia insignis,Hymenoptera,Apoidea,Apidae,Apinae,Ericrocidini,Mesoplia,
Mesoplia pilicrus,Hymenoptera,Apoidea,Apidae,Apinae,Ericrocidini,Mesoplia,
Mesoplia regalis,Hymenoptera,Apoidea,Apidae,Apinae,Ericrocidini,Mesoplia,
Mesoplia rufipes,Hymenoptera,Apoidea,Apidae,Apinae,Ericrocidini,Mesoplia,
Mesoplia simillima,Hymenoptera,Apoidea,Apidae,Apinae,Ericrocidini,Mesoplia,
Eucera pomona,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera pulveracea,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera punctissima,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera subrufa,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera vicina,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Tetralonia albida,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Tetralonia,
Tetralonia cinctella,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Tetralonia,
Tetralonia coangustata,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Tetralonia,
Tetralonia commixtana,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Tetralonia,
Tetralonia desertorum,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Tetralonia,
Tetralonia fuliginosa,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Tetralonia,
Tetralonia fulvicornis,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Tetralonia,
Tetralonia fuscipes,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Tetralonia,
Tetralonia iberica,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Tetralonia,
Tetralonia okinawae,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Tetralonia,
Tetralonia pollinosa,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Tetralonia,
Tetralonia polychroma,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Tetralonia,
Tetralonia siamensis,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Tetralonia,
Tetralonia subaurata,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Tetralonia,
Tetralonia taprobanicola,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Tetralonia,
Tetralonia testacea,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Tetralonia,
Tetralonia vestita,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Tetralonia,
Tetralonia vicina,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Tetralonia,
Agapanthinus callophilus,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Agapanthinus,
Alloscirtetica alvarengai,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Alloscirtetica,
Alloscirtetica ameghinoi,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Alloscirtetica,
Alloscirtetica antarctica,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Alloscirtetica,
Alloscirtetica arrhenica,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Alloscirtetica,
Alloscirtetica baeri,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Alloscirtetica,
Alloscirtetica basirufa,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Alloscirtetica,
Alloscirtetica brethesi,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Alloscirtetica,
Alloscirtetica chilena,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Alloscirtetica,
Alloscirtetica cinerea,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Alloscirtetica,
Alloscirtetica clypeata,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Alloscirtetica,
Alloscirtetica corvina,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Alloscirtetica,
Alloscirtetica diplaspis,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Alloscirtetica,
Alloscirtetica eophila,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Alloscirtetica,
Alloscirtetica escomeli,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Alloscirtetica,
Alloscirtetica frieseana,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Alloscirtetica,
Alloscirtetica gayi,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Alloscirtetica,
Alloscirtetica gazullai,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Alloscirtetica,
Alloscirtetica giacomeli,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Alloscirtetica,
Alloscirtetica gilva,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Alloscirtetica,
Alloscirtetica grafi,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Alloscirtetica,
Alloscirtetica herbsti,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Alloscirtetica,
Alloscirtetica labiatarum,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Alloscirtetica,
Alloscirtetica lanosa,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Alloscirtetica,
Alloscirtetica larocai,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Alloscirtetica,
Alloscirtetica lusor,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Alloscirtetica,
Alloscirtetica marinonii,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Alloscirtetica,
Alloscirtetica mephistophelica,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Alloscirtetica,
Alloscirtetica mielkei,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Alloscirtetica,
Alloscirtetica mourei,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Alloscirtetica,
Alloscirtetica oliveirae,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Alloscirtetica,
Alloscirtetica paraguayensis,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Alloscirtetica,
Alloscirtetica porteri,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Alloscirtetica,
Alloscirtetica rufitarsis,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Alloscirtetica,
Alloscirtetica sakakibarai,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Alloscirtetica,
Alloscirtetica segmentaria,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Alloscirtetica,
Alloscirtetica semirufa,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Alloscirtetica,
Alloscirtetica spegazzinii,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Alloscirtetica,
Alloscirtetica tornowii,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Alloscirtetica,
Alloscirtetica tristrigata,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Alloscirtetica,
Alloscirtetica vagabunda,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Alloscirtetica,
Alloscirtetica valparadisaea,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Alloscirtetica,
Alloscirtetica vara,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Alloscirtetica,
Alloscirtetica weyrauchi,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Alloscirtetica,
Canephorula apiformis,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Canephorula,
Cemolobus ipomoeae,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Cemolobus,
Cubitalia baal,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Cubitalia,
Cubitalia boyadjiani,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Cubitalia,
Cubitalia breviceps,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Cubitalia,
Cubitalia donatica,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Cubitalia,
Cubitalia monstruosa,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Cubitalia,
Cubitalia morio,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Cubitalia,
Cubitalia parvicornis,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Cubitalia,
Cubitalia tristis,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Cubitalia,
Eucera acerba,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera actuosa,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera aequata,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera afghana,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera albescens,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera alborufa,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera alfkeni,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera algeriensis,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera algira,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera alopex,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera alternans,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera amoena,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera amsinckiae,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera andreui,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera angustifrons,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera arachosiae,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera aragalli,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera argyrophila,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera armeniaca,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera atrata,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera atricornis,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera atriventris,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera atroalba,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera bakeri,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera barbiventris,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera basizona,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera belfragei,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera bidentata,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera birkmanniella,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera biscrensis,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera brevitarsis,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera caerulescens,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera californica,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera carinata,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera carolinensis,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera caspica,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera cassandra,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera cercidis,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera chinensis,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera chrysobotryae,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera chrysophila,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera chrysopyga,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera cineraria,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera cinnamomea,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera clypeata,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera codinai,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera collaris,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera commixta,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera conditi,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera conformis,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera cordleyi,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera cuniculina,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera curvitarsis,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera cypria,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera dalmatica,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera deceptrix,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera decipiens,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera decolorata,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera delphinii,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera diana,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera digitata,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera dimidiata,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera discoidalis,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera distincta,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera distinguenda,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera dorsata,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera douglasiana,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera doursana,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera dubitata,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera ebmeri,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera edwardsii,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera elongatula,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera eucnemidea,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera excisa,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera fasciata,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera fasciatella,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera fedtschenkoi,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera ferghanica,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera ferruginea,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera flavicornis,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera floralia,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera frater,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera friesei,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera fulvitarsis,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera fulviventris,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera fulvohirta,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera furfurea,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera gaullei,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera genofevae,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera gracilipes,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera graeca,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera grandis,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera hamata,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera helvola,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera hermoni,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera hirsuta,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera hirsutissima,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera hispaliensis,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera hispana,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera hungarica,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera hurdi,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera ignota,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera illinoensis,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera interrupta,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera jacoti,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
Eucera kilikiae,Hymenoptera,Apoidea,Apidae,Apinae,Eucerini,Eucera,
