species,order,superfamily,family,subfamily,tribe,genus,subgenus
Ashmeadiella lateralis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Ashmeadiella leachi,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Ashmeadiella leucozona,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Ashmeadiella lutzi,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Ashmeadiella maxima,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Ashmeadiella meliloti,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Ashmeadiella micheneri,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Ashmeadiella microsoma,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Ashmeadiella neomexicana,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Ashmeadiella occipitalis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Ashmeadiella opuntiae,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Ashmeadiella parkinsoniae,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Ashmeadiella pronitens,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Ashmeadiella prosopidis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Ashmeadiella rhodognatha,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Ashmeadiella rubrella,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Ashmeadiella rufipes,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Ashmeadiella rufitarsis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Ashmeadiella salviae,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Ashmeadiella sangrita,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Ashmeadiella sculleni,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Ashmeadiella sonora,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Ashmeadiella stenognatha,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Ashmeadiella stevensi,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Ashmeadiella timberlakei,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Ashmeadiella titusi,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Ashmeadiella truncativentris,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Ashmeadiella vandykiella,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Ashmeadiella xenomastax,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,
Atoposmia abjecta,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Atoposmia,
Atoposmia anodontura,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Atoposmia,
Atoposmia anthodyta,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Atoposmia,
Atoposmia arizonensis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Atoposmia,
Atoposmia beameri,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Atoposmia,
Atoposmia copelandica,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Atoposmia,
Atoposmia daleae,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Atoposmia,
Atoposmia elongata,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Atoposmia,
Atoposmia enceliae,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Atoposmia,
Atoposmia hebitis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Atoposmia,
Atoposmia hemizoniae,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Atoposmia,
Atoposmia hypostomalis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Atoposmia,
Atoposmia maryae,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Atoposmia,
Atoposmia mirifica,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Atoposmia,
Atoposmia namatophila,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Atoposmia,
Atoposmia nitidivitta,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Atoposmia,
Atoposmia oregona,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Atoposmia,
Atoposmia panamintensis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Atoposmia,
Atoposmia phaceliarum,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Atoposmia,
Atoposmia pycnognatha,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Atoposmia,
Atoposmia robustula,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Atoposmia,
Atoposmia rupestris,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Atoposmia,
Atoposmia segregata,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Atoposmia,
Atoposmia tequila,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Atoposmia,
Atoposmia timberlakei,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Atoposmia,
Atoposmia triodonta,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Atoposmia,
Atoposmia viguierae,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Atoposmia,
Chelostoma aureocincta,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Chelostoma,
Chelostoma bernardinum,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Chelostoma,
Chelostoma californicum,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Chelostoma,
Chelostoma campanularum,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Chelostoma,
Chelostoma carinocaudata,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Chelostoma,
Chelostoma carinoclypeata,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Chelostoma,
Chelostoma carinulum,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Chelostoma,
Chelostoma cockerelli,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Chelostoma,
Chelostoma confusum,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Chelostoma,
Chelostoma diodon,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Chelostoma,
Chelostoma distinctum,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Chelostoma,
Chelostoma edentulum,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Chelostoma,
Chelostoma emarginatum,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Chelostoma,
Chelostoma florisomne,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Chelostoma,
Chelostoma foveolatum,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Chelostoma,
Chelostoma grande,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Chelostoma,
Chelostoma handlirschi,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Chelostoma,
Chelostoma hellenicum,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Chelostoma,
Chelostoma incertum,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Chelostoma,
Chelostoma incisulum,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Chelostoma,
Chelostoma josefi,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Chelostoma,
Chelostoma lamellum,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Chelostoma,
Chelostoma longilabraris,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Chelostoma,
Chelostoma lucens,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Chelostoma,
Chelostoma marginatum,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Chelostoma,
Chelostoma minutum,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Chelostoma,
Chelostoma mocsaryi,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Chelostoma,
Chelostoma nasutum,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Chelostoma,
Chelostoma petersi,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Chelostoma,
Chelostoma phaceliae,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Chelostoma,
Chelostoma philadelphi,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Chelostoma,
Chelostoma proximum,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Chelostoma,
Chelostoma rapunculi,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Chelostoma,
Chelostoma styriacum,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Chelostoma,
Chelostoma sublamellum,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Chelostoma,
Chelostoma tetramerum,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Chelostoma,
Chelostoma transversum,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Chelostoma,
Chelostoma ventrale,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Chelostoma,
Chelostoma xizangense,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Chelostoma,
Haetosmia brachyura,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Haetosmia,
Haetosmia circumventa,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Haetosmia,
Haetosmia vechti,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Haetosmia,
Heriades abessinicus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades albiscopanus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades aldabranus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades alfkeni,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades ambiguus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades ammondendri,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades angusticeps,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades angustulus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades apriculus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades arcuatellus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades arnoldi,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades bequaerti,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades binghami,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades binodosus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades bouyssoui,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades brage,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades bruneri,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades burgeoni,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades canaliculatus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades capicola,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades carinatus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades chariensis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades chrysogaster,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades chubbi,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades cingulatus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades civicus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades clavicornis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades concavus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades copeticus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades crenulatus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades cressoni,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades crucifer,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades currani,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades curviventris,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades dalmaticus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades debilicornis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades diminutus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades discrepans,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades ellenbergeri,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades erythrosoma,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades eximius,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades fertoni,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades filicornis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades flocciferus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades freygessneri,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades frontosus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades fuelleborni,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades fujiyamai,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades fulleborni,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades fulvescens,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades fulvohispidus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades gibbosus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades glomerans,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades gracilior,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades hercules,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades hierosolomitus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades hissaricus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades impressus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades ingogoensis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades labiatus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades langenburgicus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades laosellus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades laticauda,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades latipes,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades leavitti,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades libericus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades longicornis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades longicornis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades longispinis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades macrognatus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades mamilliferus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades mandibularis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades micheneri,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades micropthalma,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades microstictus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades mordax,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades mundulus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades nasiferus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades nitescens,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades nodulosus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades occidentalis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades orientalis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades ornaticornis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades otavicus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades othonis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades pachyacanthus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades paganensis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades parvulus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades patellus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades perminutus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades perpolitus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades phthisicus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades plumosus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades pogonura,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades politulus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades pretorii,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades prionsa,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades psiadiae,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades punctulatus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades punctulifer,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades rowlandi,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades rubicola,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades rufifrons,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades sakishimanus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades sauteri,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades schwarzi,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades scutellatus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades seyrigi,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades shestakovi,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades sinuatus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades spiniscutis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades strictifrons,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades subfrontosus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades sulcatiferus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades sulcatifrons,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades sulcatulus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades syriacus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades tenuis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades testaceicornis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades texanus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades timberlakei,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades trigibbiferus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades truncorum,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades turcomanicus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades usakensis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades ustulatus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades variolosus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades victoriae,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades wellmani,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades wilmattae,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades xanthogaster,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Heriades yunnanensis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Heriades,
Hofferia mauritanicum,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Hofferia,
Hofferia schmiedeknechtii,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Hofferia,
Hoplitis abbreviata,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Hoplitis,
Hoplitis abnormis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Hoplitis,
Hoplitis acanthophora,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Hoplitis,
Hoplitis acuticornis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Hoplitis,
Hoplitis adunca,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Hoplitis,
Hoplitis aduncoides,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Hoplitis,
Hoplitis adustus,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Hoplitis,
Hoplitis africana,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Hoplitis,
Hoplitis agis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Hoplitis,
Hoplitis ahrensi,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Hoplitis,
Hoplitis alatauensis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Hoplitis,
Hoplitis alba,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Hoplitis,
Hoplitis albifrons,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Hoplitis,
Hoplitis albopilosa,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Hoplitis,
Hoplitis alboscopata,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Hoplitis,
Hoplitis alchata,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Hoplitis,
Hoplitis alexandrina,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Hoplitis,
Hoplitis amaguensis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Hoplitis,
Hoplitis anipuncta,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Hoplitis,
Hoplitis annulata,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Hoplitis,
Hoplitis anonyma,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Hoplitis,
Hoplitis antalyae,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Hoplitis,
Hoplitis antennata,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Hoplitis,
Hoplitis anthocopoides,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Hoplitis,
Hoplitis antigae,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Hoplitis,
Hoplitis aqabaensis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Hoplitis,
Hoplitis arenivaga,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Hoplitis,
Hoplitis aristotelis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Hoplitis,
Hoplitis askhabadensis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Hoplitis,
Hoplitis ayardi,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Hoplitis,
Hoplitis barbigera,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Hoplitis,
Hoplitis basingeri,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Hoplitis,
Hoplitis bassana,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Hoplitis,
Hoplitis beijingensis,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Hoplitis,
Hoplitis benoisti,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Hoplitis,
Hoplitis bicallosa,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Hoplitis,
Hoplitis bidenticauda,Hymenoptera,Apoidea,Megachilidae,Megachilinae,Osmiini,Hoplitis,
