species,order,superfamily,family,subfamily,tribe,genus,subgenus
Sphecodes scrobiculatus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes semicoloratus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes senegalensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes shawi,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes shillongensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes shirozui,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes sikkimensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes silvicola,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes simillimus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes simlaellus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes smilacinae,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes solidaginis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes solonis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes sophiae,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes spinulosus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes strandi,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes stygius,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes subconfertus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes sudai,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes sulcatulus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes sulcifera,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes taicho,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes tainoi,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes tanoi,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes tantalus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes tertius,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes togoanus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes tomarchioi,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes townesi,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes transversus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes trentonensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes tristellus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes tuckeri,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes turneri,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes ugandae,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes utinamius,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes vachali,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes variabilis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes veganus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes vumbuensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes walteri,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes washingtoni,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes wheeleri,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes woodi,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Sphecodes zangherii,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Sphecodes,
Thrinchostoma aciculatum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Thrinchostoma,
Thrinchostoma afasciatum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Thrinchostoma,
Thrinchostoma albitarse,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Thrinchostoma,
Thrinchostoma asianum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Thrinchostoma,
Thrinchostoma assamense,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Thrinchostoma,
Thrinchostoma atrum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Thrinchostoma,
Thrinchostoma bequaerti,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Thrinchostoma,
Thrinchostoma bibundicum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Thrinchostoma,
Thrinchostoma bicometes,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Thrinchostoma,
Thrinchostoma bryanti,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Thrinchostoma,
Thrinchostoma conjungens,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Thrinchostoma,
Thrinchostoma emini,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Thrinchostoma,
Thrinchostoma flaviscapus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Thrinchostoma,
Thrinchostoma fulvipes,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Thrinchostoma,
Thrinchostoma fulvum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Thrinchostoma,
Thrinchostoma guineense,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Thrinchostoma,
Thrinchostoma kandti,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Thrinchostoma,
Thrinchostoma lemuriae,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Thrinchostoma,
Thrinchostoma lettowvorbecki,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Thrinchostoma,
Thrinchostoma macrognathum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Thrinchostoma,
Thrinchostoma malelanum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Thrinchostoma,
Thrinchostoma millari,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Thrinchostoma,
Thrinchostoma mwangai,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Thrinchostoma,
Thrinchostoma nachtigali,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Thrinchostoma,
Thrinchostoma nigrum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Thrinchostoma,
Thrinchostoma obscurum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Thrinchostoma,
Thrinchostoma orchidarum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Thrinchostoma,
Thrinchostoma othonnae,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Thrinchostoma,
Thrinchostoma perineti,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Thrinchostoma,
Thrinchostoma petersi,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Thrinchostoma,
Thrinchostoma productum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Thrinchostoma,
Thrinchostoma renitantely,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Thrinchostoma,
Thrinchostoma rubrocinctum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Thrinchostoma,
Thrinchostoma sakalavum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Thrinchostoma,
Thrinchostoma serricorne,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Thrinchostoma,
Thrinchostoma silvaticum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Thrinchostoma,
Thrinchostoma sjoestedti,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Thrinchostoma,
Thrinchostoma sladeni,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Thrinchostoma,
Thrinchostoma telekii,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Thrinchostoma,
Thrinchostoma tonkinense,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Thrinchostoma,
Thrinchostoma torridum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Thrinchostoma,
Thrinchostoma ugandae,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Thrinchostoma,
Thrinchostoma umtaliellus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Thrinchostoma,
Thrinchostoma umtaliense,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Thrinchostoma,
Thrinchostoma undulatum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Thrinchostoma,
Thrinchostoma wellmani,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Thrinchostoma,
Thrinchostoma wissmanni,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Thrinchostoma,
Thrincohalictus prognathus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Thrincohalictus,
Nomia ampliata,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Nomia,
Nomia apicalis,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Nomia,
Nomia ardjuna,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Nomia,
Nomia bicoloripes,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Nomia,
Nomia capitata,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Nomia,
Nomia carinata,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Nomia,
Nomia dimidiata,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Nomia,
Nomia eburneifrons,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Nomia,
Nomia elegantula,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Nomia,
Nomia felina,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Nomia,
Nomia ferruginipennis,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Nomia,
Nomia ferruginipes,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Nomia,
Nomia marana,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Nomia,
Nomia medionitens,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Nomia,
Nomia mirabilis,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Nomia,
Nomia montana,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Nomia,
Nomia montivaga,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Nomia,
Nomia puttalama,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Nomia,
Nomia quadrituberculata,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Nomia,
Nomia recessa,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Nomia,
Nomia rufa,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Nomia,
Nomia spinosipes,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Nomia,
Nomia trichonota,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Nomia,
Dieunomia apacha,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Dieunomia,
Dieunomia boharti,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Dieunomia,
Dieunomia bolliana,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Dieunomia,
Dieunomia heteropoda,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Dieunomia,
Dieunomia mesillae,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Dieunomia,
Dieunomia micheneri,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Dieunomia,
Dieunomia nevadensis,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Dieunomia,
Dieunomia triangulifera,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Dieunomia,
Dieunomia xerophila,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Dieunomia,
Halictonomia ambrensis,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Halictonomia,
Halictonomia ankaratrensis,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Halictonomia,
Halictonomia bipartita,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Halictonomia,
Halictonomia clidemiae,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Halictonomia,
Halictonomia decemmaculata,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Halictonomia,
Halictonomia nudula,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Halictonomia,
Halictonomia ranomafanae,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Halictonomia,
Halictonomia sakarahensis,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Halictonomia,
Halictonomia steineri,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Halictonomia,
Halictonomia wasbaueri,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Halictonomia,
Lipotriches ablusa,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches abuensis,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches acaciae,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches adelaidella,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches aenea,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches aenescens,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches aerata,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches alberti,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches albitarsis,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches alboscopacea,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches alternata,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches amatha,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches analis,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches analis,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches andrei,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches andrenina,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches antennata,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches apicata,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches argentifrons,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches armatipes,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches armatula,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches arnoldi,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches aurata,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches aureobalteata,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches aureohirta,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches aureotecta,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches aurifrons,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches austella,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches australica,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches azarensis,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches babindensis,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches bantarica,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches basipicta,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches bechuanella,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches bequaertiella,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches betsilei,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches bicarinata,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches bigibba,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches blandula,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches bombayensis,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches brachysoma,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches brevipennis,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches brisbanensis,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches brooksi,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches burmica,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches butteli,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches ceratina,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches ceylonica,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches cheesmanae,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches chilwensis,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches cincticauda,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches cinerascens,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches circumnitens,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches cirrita,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches clavata,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches clavicornis,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches clavisetis,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches clypeata,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches collaris,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches comberi,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches comperta,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches crassula,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches cribrosa,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches crocodilensis,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches cubitalis,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches cyanella,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches dentipes,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches dentiventris,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches derema,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches desolata,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches digitata,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches dimissa,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches doddii,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches dominarum,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches echinata,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches edirisinghei,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches elongata,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches elongatula,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches erimae,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches esakii,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches ethioparca,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches exagens,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches excellens,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches femorata,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches ferricauda,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches fervida,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches fimbriata,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches flavitarsis,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches flavoviridis,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches floralis,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches fortior,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches frenchi,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches friesei,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches fruhstorferi,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches fulvinerva,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches fulvohirta,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches fumipennis,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches generosa,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches geophila,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches gilberti,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches goniognatha,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches gracilipes,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches gratiosa,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches grisella,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches guineensis,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches guluensis,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches hainanensis,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches halictella,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches hippophila,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches hirsutissima,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches hirsutula,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches hylaeoides,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches hypodonta,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches inaequalis,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches inamoena,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches jacobsoni,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches johannis,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches kabindana,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches kamerunensis,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches kampalana,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches kangrae,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches kankauana,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches kasoutina,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches katonana,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches kondeana,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches krombeini,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches kurandina,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches lactinea,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches lamellicornis,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches langi,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches latetibialis,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches latifacies,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches lautula,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches leucomelanura,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches levicauda,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches ligata,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches lubumbashica,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches lucidula,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches luridipes,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches maai,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches macropus,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches magniventris,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches makomensis,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches meadewaldoi,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches medani,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches media,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches mediorufa,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches melanodonta,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches melanoptera,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches melanosoma,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches melvilliana,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
Lipotriches minuta,Hymenoptera,Apoidea,Halictidae,Nomiinae,,Lipotriches,
