species,order,superfamily,family,subfamily,tribe,genus,subgenus
Perdita arizonica,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita arnaudi,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita ashmeadi,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita assimilis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita associata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita asteris,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita atrata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita atriventris,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita atrovirens,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita aureovittata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita austini,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita autumnalis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita baccharidis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita barri,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita basinicola,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita beameri,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita beata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita beatula,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita bebbiae,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita bellula,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita bequaerti,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita bequaertiana,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita bicuspidariae,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita bidentata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita bifasciata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita bigeloviae,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita biguttata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita bilobata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita binotata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita biornata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita biparticeps,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita bishoppi,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita bispinata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita blaisdelli,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita blanda,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita blatchleyi,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita bohartorum,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita bohartorum,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita boltoniae,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita brachyglossa,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita bradleyana,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita bradleyi,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita brevicornis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita brevihirta,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita bridwelli,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita bruneri,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita butleri,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita caerulescens,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita californica,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita callicerata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita calloleuca,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita calochorti,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita cambarella,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita cara,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita cazieri,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita cephalotes,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita chamaesarachae,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita chemsaki,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita chihuahua,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita chionostoma,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita chloris,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita chrysophila,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita chrysothamni,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita ciliata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita cinctiventris,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita cingulata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita cladothricis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita clarifacies,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita claripennis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita claypolei,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita cleomellae,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita clypeata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita coahuilensis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita coalingensis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita cochiseana,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita cognata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita coldeniae,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita colei,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita compacta,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita compactilis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita compta,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita concolor,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita concors,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita confinis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita confusa,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita congrua,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita consimilis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita consobrina,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita coreopsidis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita cornishiana,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita covilleae,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita cowaniae,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita cracens,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita crandalli,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita crassihirta,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita crassula,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita craterognatha,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita croceipes,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita crotonis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita cruciferarum,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita cushmani,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita cuspidata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita dalyi,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita dammersi,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita dasylirii,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita davidsoni,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita debilis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita decemnotata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita deltophora,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita dentata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita depressa,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita dichroa,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita dicksoni,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita differens,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita difficilis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita digna,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita digressa,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita dimidiata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita diminutiva,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita discors,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita discreta,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita dispar,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita dispilota,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita dissimulans,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita distans,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita distincta,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita distropica,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita divaricata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita diversa,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita dolanensis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita dolichocephala,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita dreisbachi,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita drymariae,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita dubia,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita duplicata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita duplonotata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita durangoensis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita eickworti,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita electa,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita elegans,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita elimata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita emarginata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita ensenadensis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita eremica,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita eremophila,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita eriastri,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita ericameriae,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita eriogoni,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita erudita,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita erythropyga,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita esmeraldensis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita eucnides,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita euphorbiae,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita euzonata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita evansi,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita ewarti,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita excellens,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita exclamans,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita exigua,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita exilis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita eximia,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita eysenhardtiae,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita falcata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita fallax,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita fallugiae,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita fasciatella,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita fedorensis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita festiva,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita fidissima,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita fieldi,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita flavicauda,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita flaviceps,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita flavicornis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita flavifrons,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita flavipes,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita flaviventris,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita floridensis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita florissantella,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita foleyi,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita fortis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita foveata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita foxi,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita fracticincta,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita frontalis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita fulvescens,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita fulvicauda,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita fulviventris,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita fumipennis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita fuscipes,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita gemella,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita geminata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita genalis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita gentilis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita georgica,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita gerardiae,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita gerhardi,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita gertschi,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita giliae,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita gillaspyi,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita glabrella,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita glabrescens,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita glamis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita gracilior,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita gracilis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita graenicheri,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita grandiceps,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita gratiosa,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita greggiae,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita guerreroensis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita gutierreziae,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita haigi,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita halictoides,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita halli,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita heliophila,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita heliotropii,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita heterothecae,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita hidalgoensis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita hiemalis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita hilaris,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita hirsuta,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita hirtella,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita hirticeps,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita hirtuosa,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita holoxantha,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita hubbelli,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita humilis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita hurdi,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita idahoensis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita idonea,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita ignota,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita imbellis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita imberbis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita impar,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita impigra,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita impressa,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita impunctifrons,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita incana,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita incompta,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita indioensis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita infelix,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita inflexa,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita infuscata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita innotata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita inornata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita insequens,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita interrupta,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita interserta,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita inyoensis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita irregularis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita irwini,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita isocomae,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita janzeni,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita jonesi,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita jucunda,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita kanabensis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita keiferi,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita kiowi,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita knowltoni,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita koebelei,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita krombeini,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita labergei,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita labrata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita labrosa,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita larreae,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita lasiogastra,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita lateralis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita laticincta,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita layiae,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita leechi,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita lenis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita lepachidis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita lepidosparti,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita leucogastra,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita leucophylli,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita leucosticta,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita leucostoma,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita levigata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita levissima,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita lingualis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita linsleyi,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita lipovskyi,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita lompocensis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita lucens,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita luciae,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita lucidella,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita luculenta,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita lunulata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita lustrans,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita luteiceps,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita luteola,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita lycii,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita macneilli,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita macrostoma,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita macswaini,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita maculigera,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita maculipes,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
