species,order,superfamily,family,subfamily,tribe,genus,subgenus
Chlerogelloides femoralis,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Chlerogelloides,
Chlerogelloides simplex,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Chlerogelloides,
Corynura ampliata,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Corynura,
Corynura analis,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Corynura,
Corynura apicata,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Corynura,
Corynura atrovirens,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Corynura,
Corynura bruchiana,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Corynura,
Corynura callicladura,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Corynura,
Corynura chilensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Corynura,
Corynura chiloeensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Corynura,
Corynura chloris,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Corynura,
Corynura chloromelas,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Corynura,
Corynura corinogaster,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Corynura,
Corynura cristata,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Corynura,
Corynura herbsti,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Corynura,
Corynura heterochlora,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Corynura,
Corynura lepida,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Corynura,
Corynura melanoclada,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Corynura,
Corynura patagonica,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Corynura,
Corynura prothysteres,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Corynura,
Corynura rubella,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Corynura,
Corynura spadicidiventris,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Corynura,
Halictillus glabrescens,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Halictillus,
Halictillus loureiroi,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Halictillus,
Ischnomelissa cyanea,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Ischnomelissa,
Ischnomelissa ecuadoriana,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Ischnomelissa,
Ischnomelissa lescheni,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Ischnomelissa,
Ischnomelissa octogesima,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Ischnomelissa,
Ischnomelissa rasmusseni,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Ischnomelissa,
Ischnomelissa rhina,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Ischnomelissa,
Ischnomelissa zonata,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Ischnomelissa,
Megalopta aegis,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Megalopta,
Megalopta aeneicollis,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Megalopta,
Megalopta aethautis,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Megalopta,
Megalopta amoena,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Megalopta,
Megalopta atra,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Megalopta,
Megalopta boliviensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Megalopta,
Megalopta byroni,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Megalopta,
Megalopta centralis,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Megalopta,
Megalopta chaperi,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Megalopta,
Megalopta cuprea,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Megalopta,
Megalopta fornix,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Megalopta,
Megalopta furunculosa,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Megalopta,
Megalopta genalis,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Megalopta,
Megalopta gibbosa,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Megalopta,
Megalopta lecointei,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Megalopta,
Megalopta nigriventris,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Megalopta,
Megalopta nitidicollis,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Megalopta,
Megalopta noctifurax,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Megalopta,
Megalopta ochrias,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Megalopta,
Megalopta opacicollis,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Megalopta,
Megalopta peruana,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Megalopta,
Megalopta purpurata,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Megalopta,
Megalopta sodalis,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Megalopta,
Megalopta sulciventris,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Megalopta,
Megalopta tacarunensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Megalopta,
Megalopta vigilans,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Megalopta,
Megaloptidia contradicta,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Megaloptidia,
Megaloptidia nocturna,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Megaloptidia,
Megaloptidia saulensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Megaloptidia,
Megaloptilla byronella,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Megaloptilla,
Megaloptilla callopis,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Megaloptilla,
Megommation eickworti,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Megommation,
Megommation festivagum,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Megommation,
Megommation insigne,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Megommation,
Megommation minutum,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Megommation,
Megommation ogilviei,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Megommation,
Micrommation larocai,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Micrommation,
Neocorynura aenigma,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura atromarginata,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura autrani,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura azyx,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura banarae,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura brachycera,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura caligans,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura centroamericana,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura cercops,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura chapadicola,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura chrysops,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura cicur,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura claviventris,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura codion,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura colombiana,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura cribrita,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura cuprifrons,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura cyaneon,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura dilutipes,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura diploon,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura discolor,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura discolorata,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura dittachos,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura erinnys,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura euadne,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura fumipennis,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura fuscipes,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura hemidiodiae,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura icosi,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura iguaquensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura iopodion,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura lampter,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura lasipion,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura lepidodes,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura lignys,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura marginans,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura melamptera,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura monozona,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura muiscae,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura nean,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura nictans,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura nigroaenea,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura norops,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura nossax,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura notoplex,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura nuda,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura oiospermi,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura panamensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura papallactensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura peruvicola,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura pleuritis,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura polybioides,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura pseudobaccha,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura pubescens,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura pycnon,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura pyrrhothrix,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura rhytis,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura riverai,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura roxane,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura rubida,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura rufa,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura rutilans,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura sequax,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura spizion,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura squamans,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura stilborhin,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura sulfurea,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura tarpeia,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura tica,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura trachycera,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura triacontas,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura unicincta,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynura villosissima,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynura,
Neocorynurella cosmetor,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynurella,
Neocorynurella seeleyi,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynurella,
Neocorynurella viridis,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Neocorynurella,
Paroxystoglossa andromache,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Paroxystoglossa,
Paroxystoglossa barbata,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Paroxystoglossa,
Paroxystoglossa crossotos,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Paroxystoglossa,
Paroxystoglossa jocasta,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Paroxystoglossa,
Paroxystoglossa mimetica,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Paroxystoglossa,
Paroxystoglossa seabrai,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Paroxystoglossa,
Paroxystoglossa spiloptera,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Paroxystoglossa,
Paroxystoglossa transversa,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Paroxystoglossa,
Pereirapis semiaurata,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Pereirapis,
Pseudaugochlora callaina,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Pseudaugochlora,
Pseudaugochlora crawfordi,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Pseudaugochlora,
Pseudaugochlora erythrogaster,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Pseudaugochlora,
Pseudaugochlora flammula,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Pseudaugochlora,
Pseudaugochlora graminea,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Pseudaugochlora,
Pseudaugochlora indistincta,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Pseudaugochlora,
Pseudaugochlora pandora,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Pseudaugochlora,
Pseudaugochlora piscatoria,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Pseudaugochlora,
Pseudaugochlora praepotens,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Pseudaugochlora,
Pseudaugochlora pulchra,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Pseudaugochlora,
Pseudaugochlora simulata,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Pseudaugochlora,
Pseudaugochlora sordicutis,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Pseudaugochlora,
Rhectomia harrisoni,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Rhectomia,
Rhectomia liebherri,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Rhectomia,
Rhectomia mourei,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Rhectomia,
Rhectomia pumilla,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Rhectomia,
Rhinocorynura ashmeadi,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Rhinocorynura,
Rhinocorynura briseis,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Rhinocorynura,
Rhinocorynura capitata,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Rhinocorynura,
Rhinocorynura crotonis,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Rhinocorynura,
Rhinocorynura difficillima,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Rhinocorynura,
Rhinocorynura inflaticeps,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Rhinocorynura,
Rhynchochlora chlerogopsis,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Rhynchochlora,
Temnosoma aeruginosum,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Temnosoma,
Temnosoma fulvipes,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Temnosoma,
Temnosoma laevigatum,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Temnosoma,
Temnosoma malachisis,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Temnosoma,
Temnosoma metallicum,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Temnosoma,
Temnosoma smaragdinum,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Temnosoma,
Temnosoma sphaerocephalum,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Temnosoma,
Thectochlora alaris,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Thectochlora,
Thectochlora basiatra,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Thectochlora,
Thectochlora brachycera,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Thectochlora,
Thectochlora hamata,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Thectochlora,
Thectochlora mixta,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Thectochlora,
Xenochlora chalkeos,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Xenochlora,
Xenochlora ianthina,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Xenochlora,
Xenochlora nigrofemorata,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Xenochlora,
Xenochlora ochrosterna,Hymenoptera,Apoidea,Halictidae,Halictinae,Augochlorini,Xenochlora,
Halictus atelopterus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus basizonus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus beniensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus bidens,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus bogoroensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus boswendiellus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus brevissimus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus burungicolus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus chrysurellum,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus designatus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus dispilurus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus epichlorops,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus farquhari,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus fascialis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus ferinus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus geigeriae,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus haasi,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus harveyi,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus hintzi,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus inornatus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus ituricus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus jonesi,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus jumbo,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus kabaricus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus kabindiellus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus kibwezicus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus kiwuensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus kloofensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus lateronitens,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus levibasis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus liberiensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus lubumbashicus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus lubutinus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus lulengonis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus macrozonops,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus masisiellus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus masisiensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus masselinus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus melittoides,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus mesogonus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus moffati,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus monozonus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus niveohirtus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus obscurifrons,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus pachyurus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus pallidipennis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus paraminutus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus perfumidus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus perileucus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus philipi,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus picaninus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus pilicrus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus placatus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus platyaspis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus rhodaspis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus rhodesi,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus rugicollis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus sulciferus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus taurinus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus transiens,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus trimeni,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus tuckeri,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Halictus zonatus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Halictus,
Agapostemon aenigma,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Agapostemon,
Agapostemon alayoi,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Agapostemon,
Agapostemon angelicus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Agapostemon,
Agapostemon ascius,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Agapostemon,
Agapostemon atrocaeruleus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Agapostemon,
Agapostemon boliviensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Agapostemon,
Agapostemon centratus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Agapostemon,
Agapostemon chapadensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Agapostemon,
Agapostemon chiriquiensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Agapostemon,
Agapostemon coloradinus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Agapostemon,
Agapostemon columbi,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Agapostemon,
Agapostemon cubensis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Agapostemon,
Agapostemon cyaneus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Agapostemon,
Agapostemon erebus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Agapostemon,
Agapostemon femoratus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Agapostemon,
Agapostemon heterurus,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Agapostemon,
Agapostemon inca,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Agapostemon,
Agapostemon insularis,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Agapostemon,
Agapostemon intermedius,Hymenoptera,Apoidea,Halictidae,Halictinae,Halictini,Agapostemon,
