species,order,superfamily,family,subfamily,tribe,genus,subgenus
Ceratina dallatorreana,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina dalyi,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina daressalamica,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina darwini,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina demotica,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina denesi,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina dentipes,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina dentiventris,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina diligens,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina diloloensis,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina dimidiata,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina diodonta,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina duckei,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina dupla,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina eburneopicta,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina ecuadoria,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina egeria,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina electron,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina elisabethae,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina emeiensis,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina emigrata,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina ericia,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina esakii,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina excavata,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina eximia,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina fastigiata,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina ferghanica,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina flavipes,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina flavolateralis,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina flavopicta,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina flavovaria,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina foveifera,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina fuliginosa,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina fulvitarsis,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina fulvofasciata,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina fumipennis,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina glossata,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina gnoma,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina gomphrenae,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina gossypii,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina gravidula,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina guarnacciana,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina guineae,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina hakkarica,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina haladai,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina hexae,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina hieratica,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina hieroglyphica,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina huberi,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina humilior,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina hurdi,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina ignara,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina immaculata,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina incognita,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina indica,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina inermis,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina ino,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina interrupta,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina itzarum,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina iwatai,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina jacobsoni,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina japonica,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina jejuensis,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina kosemponis,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina kraussi,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina labrosa,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina laevifrons,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina laeviuscula,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina langenburgiae,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina langi,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina lativentris,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina lehmanni,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina liberica,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina lieftincki,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina liliputana,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina lineola,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina litoraria,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina loa,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina loewi,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina longiceps,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina loquata,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina lucidula,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina lucifera,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina ludwigsi,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina lunata,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina maai,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina macrocephala,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina maculifrons,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina madecassa,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina maghrebensis,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina malindiae,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina mandibularis,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina manni,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina marginata,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina mariannensis,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina mauritanica,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina megastigmata,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina melanochroa,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina melanoptera,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina metaria,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina mexicana,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina micheneri,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina minima,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina minuta,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina mocsaryi,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina moderata,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina moerenhouti,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina montana,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina morawitzi,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina moricei,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina morrensis,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina muelleri,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina muscatella,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina namibensis,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina nanula,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina nasalis,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina nasiinsignita,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina nativitatis,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina nautlana,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina neocallosa,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina neomexicana,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina nigerrima,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina nigra,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina nigriceps,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina nigrita,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina nigritula,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina nigriventris,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina nigroaenea,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina nigrolabiata,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina nigrolateralis,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina nilotica,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina nitidella,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina nyassensis,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina obtusicauda,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina okinawana,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina opaca,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina oxalidis,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina pacifica,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina pacis,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina palauensis,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina papuana,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina paraguayensis,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina parignara,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina parvula,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina paulyi,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina pembana,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina penicillata,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina penicilligera,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina perforatrix,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina perpolita,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina personata,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina picta,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina pictifrons,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina piracicabana,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina placida,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina polita,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina politifrons,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina popovi,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina propinqua,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina pubescens,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina pulchripes,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina punctigena,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina punctigena,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina punctiventris,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina punctulata,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina quadripunctata,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina quinquemaculata,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina rasmonti,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina rectangulifera,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina regalis,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina rhodura,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina richardsoniae,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina ridleyi,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina roseoviridis,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina rossi,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina rothschildiana,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina rotundiceps,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina rufigastra,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina rufipes,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina rufipes,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina rugifrons,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina rugosissima,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina rupestris,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina ruwenzorica,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina sakagamii,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina samburuensis,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina satoi,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina saundersi,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina sauteri,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina schwarzi,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina schwarziana,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina sclerops,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina sculpturata,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina senegalensis,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina sequoiae,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina sericea,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina shinnersi,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina simillima,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina smaragdula,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina speculifrons,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina speculina,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina spilota,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina stilbonota,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina strenua,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina stuckenbergi,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina subquadrata,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina subscintilla,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina tabescens,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina taborae,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina takasagona,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina tanganyicensis,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina tantilla,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina tarsata,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina tehuacana,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina tejonensis,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina tenkeana,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina teunisseni,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina texana,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina tibialis,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina timberlakei,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina titusi,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina triangulifera,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina tricolor,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina trimaculata,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina tropica,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina tropidura,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina truncata,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina turgida,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina unicolor,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina unimaculata,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina vechti,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina verhoeffi,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina vernoniae,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina virescens,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina viridicincta,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina viridifrons,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina viridis,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina wagneri,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina waini,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina warnckei,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina whiteheadi,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina xanthocera,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina xanthostoma,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina yasumatsui,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina yucatanica,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina zandeni,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina zebra,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina zeteki,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Ceratina zwakhalsi,Hymenoptera,Apoidea,Apidae,Xylocopinae,Ceratinini,Ceratina,
Manuelia gayatina,Hymenoptera,Apoidea,Apidae,Xylocopinae,Manueliini,Manuelia,
Manuelia gayi,Hymenoptera,Apoidea,Apidae,Xylocopinae,Manueliini,Manuelia,
Manuelia postica,Hymenoptera,Apoidea,Apidae,Xylocopinae,Manueliini,Manuelia,
Xylocopa abbotti,Hymenoptera,Apoidea,Apidae,Xylocopinae,Xylocopini,Xylocopa,
Xylocopa abbreviata,Hymenoptera,Apoidea,Apidae,Xylocopinae,Xylocopini,Xylocopa,
Xylocopa acutipennis,Hymenoptera,Apoidea,Apidae,Xylocopinae,Xylocopini,Xylocopa,
Xylocopa adumbrata,Hymenoptera,Apoidea,Apidae,Xylocopinae,Xylocopini,Xylocopa,
Xylocopa adusta,Hymenoptera,Apoidea,Apidae,Xylocopinae,Xylocopini,Xylocopa,
Xylocopa aeneipennis,Hymenoptera,Apoidea,Apidae,Xylocopinae,Xylocopini,Xylocopa,
Xylocopa aeratus,Hymenoptera,Apoidea,Apidae,Xylocopinae,Xylocopini,Xylocopa,
Xylocopa aestuans,Hymenoptera,Apoidea,Apidae,Xylocopinae,Xylocopini,Xylocopa,
Xylocopa aethiopica,Hymenoptera,Apoidea,Apidae,Xylocopinae,Xylocopini,Xylocopa,
Xylocopa africana,Hymenoptera,Apoidea,Apidae,Xylocopinae,Xylocopini,Xylocopa,
Xylocopa albiceps,Hymenoptera,Apoidea,Apidae,Xylocopinae,Xylocopini,Xylocopa,
Xylocopa albifrons,Hymenoptera,Apoidea,Apidae,Xylocopinae,Xylocopini,Xylocopa,
Xylocopa albinotum,Hymenoptera,Apoidea,Apidae,Xylocopinae,Xylocopini,Xylocopa,
Xylocopa alternata,Hymenoptera,Apoidea,Apidae,Xylocopinae,Xylocopini,Xylocopa,
Xylocopa alticola,Hymenoptera,Apoidea,Apidae,Xylocopinae,Xylocopini,Xylocopa,
Xylocopa alticola,Hymenoptera,Apoidea,Apidae,Xylocopinae,Xylocopini,Xylocopa,
Xylocopa amamensis,Hymenoptera,Apoidea,Apidae,Xylocopinae,Xylocopini,Xylocopa,
Xylocopa amauroptera,Hymenoptera,Apoidea,Apidae,Xylocopinae,Xylocopini,Xylocopa,
Xylocopa amazonica,Hymenoptera,Apoidea,Apidae,Xylocopinae,Xylocopini,Xylocopa,
